timestamp,pos_x,pos_y,pos_z,target_x,target_y,target_z,roll,pitch,yaw,vel_x,vel_y,vel_z,angular_vel_x,angular_vel_y,angular_vel_z,accel_x,accel_y,accel_z,f_world_x,f_world_y,f_world_z,f_body_x,f_body_y,f_body_z,tau_x,tau_y,tau_z,u1,u2,u3,u4,u5,T12,T34,T5,alpha1,alpha2theta1,theta2
1762691376.0997036,1.2845157789952162,2.5124144808503035e-10,1.0913328208059996,3.0,0.0,1.5,-3.0230662847703775e-10,-0.018680727198118054,3.539580200938027e-09,1.189569303491316,1.00859022514732e-10,0.33726085822231855,-6.316965623924334e-10,-0.025425629366511125,8.012991628865177e-09,0.0,0.0,0.0,-3.3182719298892396,-2.2647974655724657e-09,39.872727313746815,-2.572884738169039,-2.5899326744544893e-09,39.92775445928808,1.7027014126044032e-10,0.010611101826420699,-2.168231089572107e-09,19.996458227526535,19.99645822745047,0.017685169710701165,-0.06437797116955224,-0.06437797144143707,19.996458227526535,19.99645822745047,0.017685169710701165,-0.06437797116955224,-0.06437797144143707,6.475978508269505e-11,6.475978508269505e-11
1762691376.1012192,1.2845157789952162,2.5124144808503035e-10,1.0913328208059996,3.0,0.0,1.5,-3.0230662847703775e-10,-0.018680727198118054,3.539580200938027e-09,1.189569303491316,1.00859022514732e-10,0.33726085822231855,-6.316965623924334e-10,-0.025425629366511125,8.012991628865177e-09,0.0,0.0,0.0,-3.3182719298892396,-2.2647974655724657e-09,39.872727313746815,-2.572884738169039,-2.5899326744544893e-09,39.92775445928808,1.7027014126044032e-10,0.010611101826420699,-2.168231089572107e-09,19.996458227526535,19.99645822745047,0.017685169710701165,-0.06437797116955224,-0.06437797144143707,19.996458227526535,19.99645822745047,0.017685169710701165,-0.06437797116955224,-0.06437797144143707,6.475978508269505e-11,6.475978508269505e-11
1762691376.1027133,1.2857049999071835,2.5134075494873273e-10,1.0916699233842857,3.0,0.0,1.5,-3.0302942084307875e-10,-0.018706080051696525,3.5476160757496045e-09,1.1887517687246298,1.0005362009961493e-10,0.33694203779722637,-6.339571707872933e-10,-0.02527981170986303,8.031739443741276e-09,0.0,0.0,0.0,-3.3182719298892396,-2.2647974655724657e-09,39.872727313746815,-2.572884738169039,-2.5899326744544893e-09,39.92775445928808,1.7027014126044032e-10,0.010611101826420699,-2.168231089572107e-09,19.996458227526535,19.99645822745047,0.017685169710701165,-0.06437797116955224,-0.06437797144143707,19.996458227526535,19.99645822745047,0.017685169710701165,-0.06437797116955224,-0.06437797144143707,6.475978508269505e-11,6.475978508269505e-11
1762691376.1040683,1.2857049999071835,2.5134075494873273e-10,1.0916699233842857,3.0,0.0,1.5,-3.0302942084307875e-10,-0.018706080051696525,3.5476160757496045e-09,1.1887517687246298,1.0005362009961493e-10,0.33694203779722637,-6.339571707872933e-10,-0.02527981170986303,8.031739443741276e-09,0.0,0.0,0.0,-3.316042686782215,-2.2572399757398104e-09,39.87423000510631,-2.569615493911293,-2.5929403486279924e-09,39.92928040691609,1.7067060211202338e-10,0.010616485155595233,-2.17318174977581e-09,19.997110053582947,19.99711005350622,0.017694141925992057,-0.06429395742382069,-0.06429395769631721,19.997110053582947,19.99711005350622,0.017694141925992057,-0.06429395742382069,-0.06429395769631721,6.483287689283836e-11,6.483287689283836e-11
1762691376.1053903,1.2857049999071835,2.5134075494873273e-10,1.0916699233842857,3.0,0.0,1.5,-3.0302942084307875e-10,-0.018706080051696525,3.5476160757496045e-09,1.1887517687246298,1.0005362009961493e-10,0.33694203779722637,-6.339571707872933e-10,-0.02527981170986303,8.031739443741276e-09,0.0,0.0,0.0,-3.316042686782215,-2.2572399757398104e-09,39.87423000510631,-2.569615493911293,-2.5929403486279924e-09,39.92928040691609,1.7067060211202338e-10,0.010616485155595233,-2.17318174977581e-09,19.997110053582947,19.99711005350622,0.017694141925992057,-0.06429395742382069,-0.06429395769631721,19.997110053582947,19.99711005350622,0.017694141925992057,-0.06429395742382069,-0.06429395769631721,6.483287689283836e-11,6.483287689283836e-11
1762691376.1068401,1.286893402789648,2.514392525174115e-10,1.0920067072813273,3.0,0.0,1.5,-3.0375416410374237e-10,-0.018731286921966482,3.555670764563088e-09,1.1879339405981408,9.924857823441668e-11,0.33662350578067596,-6.362260080055179e-10,-0.025133662822676976,8.050510070831596e-09,0.0,0.0,0.0,-3.316042686782215,-2.2572399757398104e-09,39.87423000510631,-2.569615493911293,-2.5929403486279924e-09,39.92928040691609,1.7067060211202338e-10,0.010616485155595233,-2.17318174977581e-09,19.997110053582947,19.99711005350622,0.017694141925992057,-0.06429395742382069,-0.06429395769631721,19.997110053582947,19.99711005350622,0.017694141925992057,-0.06429395742382069,-0.06429395769631721,6.483287689283836e-11,6.483287689283836e-11
1762691376.1084862,1.286893402789648,2.514392525174115e-10,1.0920067072813273,3.0,0.0,1.5,-3.0375416410374237e-10,-0.018731286921966482,3.555670764563088e-09,1.1879339405981408,9.924857823441668e-11,0.33662350578067596,-6.362260080055179e-10,-0.025133662822676976,8.050510070831596e-09,0.0,0.0,0.0,-3.313806419929648,-2.2496820449312228e-09,39.87573140578661,-2.566345004826956,-2.596025556080227e-09,39.93080441778506,1.710722383478797e-10,0.010621778938381829,-2.17814297603742e-09,19.99776108892257,19.99776108884517,0.01770296489730305,-0.06420992096327524,-0.06420992123638475,19.99776108892257,19.99776108884517,0.01770296489730305,-0.06420992096327524,-0.06420992123638475,6.490790505351313e-11,6.490790505351313e-11
1762691376.1099768,1.286893402789648,2.514392525174115e-10,1.0920067072813273,3.0,0.0,1.5,-3.0375416410374237e-10,-0.018731286921966482,3.555670764563088e-09,1.1879339405981408,9.924857823441668e-11,0.33662350578067596,-6.362260080055179e-10,-0.025133662822676976,8.050510070831596e-09,0.0,0.0,0.0,-3.313806419929648,-2.2496820449312228e-09,39.87573140578661,-2.566345004826956,-2.596025556080227e-09,39.93080441778506,1.710722383478797e-10,0.010621778938381829,-2.17814297603742e-09,19.99776108892257,19.99776108884517,0.01770296489730305,-0.06420992096327524,-0.06420992123638475,19.99776108892257,19.99776108884517,0.01770296489730305,-0.06420992096327524,-0.06420992123638475,6.490790505351313e-11,6.490790505351313e-11
1762691376.1113691,1.288080987351528,2.515369411393278e-10,1.092343172785546,3.0,0.0,1.5,-3.0448086351336127e-10,-0.018756347478599944,3.5637442902555465e-09,1.1871158252366778,9.844391095431476e-11,0.3363052622796686,-6.385032139358377e-10,-0.024987184514866773,8.069303457360317e-09,0.0,0.0,0.0,-3.313806419929648,-2.2496820449312228e-09,39.87573140578661,-2.566345004826956,-2.596025556080227e-09,39.93080441778506,1.710722383478797e-10,0.010621778938381829,-2.17814297603742e-09,19.99776108892257,19.99776108884517,0.01770296489730305,-0.06420992096327524,-0.06420992123638475,19.99776108892257,19.99776108884517,0.01770296489730305,-0.06420992096327524,-0.06420992123638475,6.490790505351313e-11,6.490790505351313e-11
1762691376.112694,1.288080987351528,2.515369411393278e-10,1.092343172785546,3.0,0.0,1.5,-3.0448086351336127e-10,-0.018756347478599944,3.5637442902555465e-09,1.1871158252366778,9.844391095431476e-11,0.3363052622796686,-6.385032139358377e-10,-0.024987184514866773,8.069303457360317e-09,0.0,0.0,0.0,-3.3115631891244175,-2.2421238152397883e-09,39.87723151327559,-2.563073344716191,-2.5991886601198786e-09,39.93232649055836,1.7147505999677638e-10,0.010626983100236544,-2.183114777268419e-09,19.998411335433406,19.998411335355346,0.01771163850039424,-0.06412586362287422,-0.06412586389659797,19.998411335433406,19.998411335355346,0.01771163850039424,-0.06412586362287422,-0.06412586389659797,6.498487846181261e-11,6.498487846181261e-11
1762691376.1140232,1.288080987351528,2.515369411393278e-10,1.092343172785546,3.0,0.0,1.5,-3.0448086351336127e-10,-0.018756347478599944,3.5637442902555465e-09,1.1871158252366778,9.844391095431476e-11,0.3363052622796686,-6.385032139358377e-10,-0.024987184514866773,8.069303457360317e-09,0.0,0.0,0.0,-3.3115631891244175,-2.2421238152397883e-09,39.87723151327559,-2.563073344716191,-2.5991886601198786e-09,39.93232649055836,1.7147505999677638e-10,0.010626983100236544,-2.183114777268419e-09,19.998411335433406,19.998411335355346,0.01771163850039424,-0.06412586362287422,-0.06412586389659797,19.998411335433406,19.998411335355346,0.01771163850039424,-0.06412586362287422,-0.06412586389659797,6.498487846181261e-11,6.498487846181261e-11
1762691376.115542,1.2892677533078616,2.5163382117671984e-10,1.0926793201854699,3.0,0.0,1.5,-3.052095243381489e-10,-0.018781261393079157,3.5718366756566616e-09,1.1862974287463994,9.763963232489255e-11,0.3359873074009739,-6.407887649180618e-10,-0.024840378596964748,8.088119562008027e-09,0.0,0.0,0.0,-3.3115631891244175,-2.2421238152397883e-09,39.87723151327559,-2.563073344716191,-2.5991886601198786e-09,39.93232649055836,1.7147505999677638e-10,0.010626983100236544,-2.183114777268419e-09,19.998411335433406,19.998411335355346,0.01771163850039424,-0.06412586362287422,-0.06412586389659797,19.998411335433406,19.998411335355346,0.01771163850039424,-0.06412586362287422,-0.06412586389659797,6.498487846181261e-11,6.498487846181261e-11
1762691376.1171026,1.2892677533078616,2.5163382117671984e-10,1.0926793201854699,3.0,0.0,1.5,-3.052095243381489e-10,-0.018781261393079157,3.5718366756566616e-09,1.1862974287463994,9.763963232489255e-11,0.3359873074009739,-6.407887649180618e-10,-0.024840378596964748,8.088119562008027e-09,0.0,0.0,0.0,-3.309313054003303,-2.234565429132523e-09,39.87873032506292,-2.5598005871514093,-2.6024300246924055e-09,39.93384662391677,1.7187906892904181e-10,0.010632097567551305,-2.1880971630956545e-09,19.99906079499177,19.999060794913035,0.017720162612585508,-0.064041787231655,-0.06404178750599433,19.99906079499177,19.999060794913035,0.017720162612585508,-0.064041787231655,-0.06404178750599433,6.506380603006211e-11,6.506380603006211e-11
1762691376.1185362,1.2892677533078616,2.5163382117671984e-10,1.0926793201854699,3.0,0.0,1.5,-3.052095243381489e-10,-0.018781261393079157,3.5718366756566616e-09,1.1862974287463994,9.763963232489255e-11,0.3359873074009739,-6.407887649180618e-10,-0.024840378596964748,8.088119562008027e-09,0.0,0.0,0.0,-3.309313054003303,-2.234565429132523e-09,39.87873032506292,-2.5598005871514093,-2.6024300246924055e-09,39.93384662391677,1.7187906892904181e-10,0.010632097567551305,-2.1880971630956545e-09,19.99906079499177,19.999060794913035,0.017720162612585508,-0.064041787231655,-0.06404178750599433,19.99906079499177,19.999060794913035,0.017720162612585508,-0.064041787231655,-0.06404178750599433,6.506380603006211e-11,6.506380603006211e-11
1762691376.1200154,1.290453700379788,2.517298930057912e-10,1.0930151497697338,3.0,0.0,1.5,-3.059401518791207e-10,-0.018806028338697215,3.579947943550071e-09,1.1854787572147907,9.683575647464844e-11,0.33566964125111026,-6.430825933642149e-10,-0.024693246880101112,8.106958339660643e-09,0.0,0.0,0.0,-3.309313054003303,-2.234565429132523e-09,39.87873032506292,-2.5598005871514093,-2.6024300246924055e-09,39.93384662391677,1.7187906892904181e-10,0.010632097567551305,-2.1880971630956545e-09,19.99906079499177,19.999060794913035,0.017720162612585508,-0.064041787231655,-0.06404178750599433,19.99906079499177,19.999060794913035,0.017720162612585508,-0.064041787231655,-0.06404178750599433,6.506380603006211e-11,6.506380603006211e-11
1762691376.1213496,1.290453700379788,2.517298930057912e-10,1.0930151497697338,3.0,0.0,1.5,-3.059401518791207e-10,-0.018806028338697215,3.579947943550071e-09,1.1854787572147907,9.683575647464844e-11,0.33566964125111026,-6.430825933642149e-10,-0.024693246880101112,8.106958339660643e-09,0.0,0.0,0.0,-3.3070560740468458,-2.227007029775438e-09,39.88022783864023,-2.5565268054770804,-2.60575001561268e-09,39.935364816558554,1.7228426484139124e-10,0.010637122267653173,-2.1930901429764028e-09,19.999709469462317,19.99970946938291,0.01772853711275529,-0.06395769361273103,-0.06395769388768721,19.999709469462317,19.99970946938291,0.01772853711275529,-0.06395769361273103,-0.06395769388768721,6.514469671663454e-11,6.514469671663454e-11
1762691376.1226146,1.290453700379788,2.517298930057912e-10,1.0930151497697338,3.0,0.0,1.5,-3.059401518791207e-10,-0.018806028338697215,3.579947943550071e-09,1.1854787572147907,9.683575647464844e-11,0.33566964125111026,-6.430825933642149e-10,-0.024693246880101112,8.106958339660643e-09,0.0,0.0,0.0,-3.3070560740468458,-2.227007029775438e-09,39.88022783864023,-2.5565268054770804,-2.60575001561268e-09,39.935364816558554,1.7228426484139124e-10,0.010637122267653173,-2.1930901429764028e-09,19.999709469462317,19.99970946938291,0.01772853711275529,-0.06395769361273103,-0.06395769388768721,19.999709469462317,19.99970946938291,0.01772853711275529,-0.06395769361273103,-0.06395769388768721,6.514469671663454e-11,6.514469671663454e-11
1762691376.124098,1.2916388282945293,2.518251570169346e-10,1.0933506618270792,3.0,0.0,1.5,-3.066727514017889e-10,-0.018830647990558624,3.5880781166739177e-09,1.18465981671066,9.60322975627754e-11,0.335352263936326,-6.453849075508226e-10,-0.02454579117598358,8.125819738691295e-09,0.0,0.0,0.0,-3.3070560740468458,-2.227007029775438e-09,39.88022783864023,-2.5565268054770804,-2.60575001561268e-09,39.935364816558554,1.7228426484139124e-10,0.010637122267653173,-2.1930901429764028e-09,19.999709469462317,19.99970946938291,0.01772853711275529,-0.06395769361273103,-0.06395769388768721,19.999709469462317,19.99970946938291,0.01772853711275529,-0.06395769361273103,-0.06395769388768721,6.514469671663454e-11,6.514469671663454e-11
